onset	duration	type	choice	rwdval	RT
4924479.631	3	bandit	2	10	0.5775
4924486.61	3	bandit	2	0	0.6826
4924494.593	3	bandit	1	10	0.5693
4924501.576	3	bandit	1	10	0.7987
4924509.56	3	bandit	1	0	0.4867
4924516.543	3	bandit	2	0	0.3813
4924523.543	3	bandit	3	0	0.3639
4924530.526	3	bandit	1	10	0.2964
4924537.509	3	bandit	1	10	0.3654
4924544.492	3	bandit	1	10	0.3718
4924551.476	3	bandit	1	10	0.3491
4924565.077	3	bandit	2	0	0.8578
4924572.059	3	bandit	3	0	0.3595
4924580.059	3	bandit	1	0	0.3431
4924587.042	3	bandit	1	10	0.7144
4924595.025	3	bandit	1	0	0.4262
4924602.008	3	bandit	2	0	0.4101
4924608.996	3	bandit	2	0	0.8858
4924615.992	3	bandit	3	10	0.571
4924622.991	3	bandit	3	10	0.8072
4924632.975	3	bandit	3	0	0.5107
4924640.958	3	bandit	3	0	0.5404
4924647.941	3	bandit	3	0	0.5343
4924654.924	3	bandit	3	10	0.4409
4924661.924	3	bandit	3	0	0.4022
4924671.924	3	bandit	2	0	0.4703
4924678.907	3	bandit	2	0	0.3356
4924688.891	3	bandit	3	10	0.5244
4924696.874	3	bandit	3	0	0.4869
4924703.874	3	bandit	2	0	0.4256
4924710.857	3	bandit	3	0	0.5313
4924718.857	3	bandit	1	0	0.5188
4924725.857	3	bandit	3	10	0.4189
4924732.84	3	bandit	3	0	0.7532
4924739.823	3	bandit	1	0	0.4786
4924747.806	3	bandit	2	0	0.4032
4924754.79	3	bandit	3	0	0.433
4924763.79	3	bandit	2	0	0.3966
4924771.79	3	bandit	3	0	0.4199
4924779.789	3	bandit	2	0	0.306
4924786.773	3	bandit	2	0	0.3715
