onset	duration	type	choice	rwdval	RT
405203.2266	3	bandit	1	10	0.4027
405210.2099	3	bandit	1	0	0.4216
405219.193	3	bandit	1	0	0.6077
405226.1803	3	bandit	2	0	0.3947
405233.1595	3	bandit	3	10	0.4218
405241.1428	3	bandit	3	10	0.4163
405249.1285	3	bandit	3	0	0.3949
405256.1093	3	bandit	2	10	0.4289
405263.0925	3	bandit	2	10	0.5093
405270.0757	3	bandit	2	10	0.3346
405277.059	3	bandit	2	0	0.4284
405284.0422	3	bandit	1	0	0.3753
405291.0255	3	bandit	3	0	0.3614
405298.0088	3	bandit	2	10	0.3675
405306.9919	3	bandit	2	0	0.4218
405315.9784	3	bandit	1	0	0.4629
405322.9584	3	bandit	2	10	0.4682
405329.9416	3	bandit	2	0	0.5281
405336.925	3	bandit	3	10	0.7176
405343.9081	3	bandit	3	10	0.5546
405350.8914	3	bandit	3	10	0.4696
405357.8747	3	bandit	3	10	0.3279
405365.8609	3	bandit	3	10	0.8903
405373.8411	3	bandit	3	10	0.5746
405380.8243	3	bandit	3	10	0.563
405387.8076	3	bandit	3	10	0.4359
405394.7908	3	bandit	3	0	0.5563
405401.7742	3	bandit	3	0	0.3759
405410.7573	3	bandit	2	0	0.5632
405424.1238	3	bandit	1	0	0.4837
405432.1071	3	bandit	2	0	0.4426
405439.0907	3	bandit	3	0	0.4755
405446.0736	3	bandit	3	0	0.5276
405454.0568	3	bandit	1	10	0.3751
405461.04	3	bandit	1	10	0.4439
405468.0233	3	bandit	1	0	0.3743
405476.0103	3	bandit	1	0	0.3686
405482.9897	3	bandit	2	0	0.4485
405489.973	3	bandit	3	10	0.4292
405498.9597	3	bandit	3	0	0.5834
405505.9394	3	bandit	2	10	0.6636
405512.9227	3	bandit	2	10	0.4345
405519.9059	3	bandit	1	0	0.6011
405526.8892	3	bandit	2	0	0.4162
405533.8748	3	bandit	3	0	0.4621
405541.8556	3	bandit	2	0	0.4034
405549.8389	3	bandit	2	10	0.3832
405557.8221	3	bandit	2	0	0.4096
405565.8054	3	bandit	3	0	0.4686
405573.7929	3	bandit	1	10	0.3882
405580.7719	3	bandit	1	10	0.4287
405587.7551	3	bandit	1	10	0.4214
405594.7385	3	bandit	1	10	0.4165
405602.7216	3	bandit	1	10	0.3345
405609.7049	3	bandit	1	10	0.4847
405616.6884	3	bandit	1	10	0.5547
405623.6713	3	bandit	1	0	0.5282
405630.6546	3	bandit	2	0	0.5279
405637.6378	3	bandit	1	0	0.4476
405652.9043	3	bandit	3	0	0.9334
405659.8875	3	bandit	2	0	0.4436
405666.871	3	bandit	1	10	0.4013
405673.8541	3	bandit	1	0	0.4156
405682.8372	3	bandit	2	10	0.4281
405692.8204	3	bandit	2	0	0.5079
405700.8204	3	bandit	3	10	0.5637
405708.8203	3	bandit	1	0	0.4231
405715.8035	3	bandit	3	0	0.3476
405722.787	3	bandit	2	10	0.5343
405732.7699	3	bandit	2	10	0.4351
405741.7533	3	bandit	2	10	0.3746
405749.7364	3	bandit	2	0	0.4347
405756.7196	3	bandit	2	0	0.4562
405763.7029	3	bandit	1	0	0.3998
405770.7028	3	bandit	1	0	0.417
405777.686	3	bandit	2	10	0.5049
405785.6741	3	bandit	2	10	0.4495
405792.6564	3	bandit	2	10	0.7222
405803.6525	3	bandit	2	10	0.5949
405810.6524	3	bandit	2	10	0.3818
405817.6522	3	bandit	2	10	0.5351
405824.6354	3	bandit	2	0	0.4228
405831.6354	3	bandit	1	10	0.3427
405839.6185	3	bandit	1	10	0.4231
405846.6186	3	bandit	1	10	0.4224
405853.6185	3	bandit	1	0	0.3959
405860.6184	3	bandit	1	10	0.4292
405867.6183	3	bandit	1	0	0.7024
405875.6014	3	bandit	1	10	0.4961
