onset	duration	type	choice	rwdval	RT
4043633.424	3	bandit	3	10	0.6531
4043641.402	3	bandit	3	10	0.6942
4043648.39	3	bandit	3	10	0.886
4043655.369	3	bandit	3	0	0.8708
4043662.357	3	bandit	3	10	1.0157
4043672.352	3	bandit	3	10	0.9699
4043679.339	3	bandit	3	10	0.5115
4043687.319	3	bandit	3	0	0.633
4043694.306	3	bandit	3	10	0.8193
4043701.289	3	bandit	3	0	0.7364
4043708.273	3	bandit	3	10	0.9978
4043715.252	3	bandit	3	10	0.595
4043723.235	3	bandit	3	10	0.5861
4043732.235	3	bandit	3	10	0.4434
4043739.221	3	bandit	3	0	0.8262
4043755.851	3	bandit	3	0	1.6666
4043762.839	3	bandit	2	0	1.1043
4043770.818	3	bandit	1	0	1.3223
4043777.806	3	bandit	3	10	0.8996
4043787.801	3	bandit	3	0	0.5942
4043795.784	3	bandit	3	10	0.4515
4043802.767	3	bandit	3	0	0.96
4043809.75	3	bandit	3	0	0.8421
4043816.734	3	bandit	3	0	0.6919
4043823.717	3	bandit	3	10	0.7144
4043830.704	3	bandit	3	0	0.458
4043837.683	3	bandit	3	0	0.6469
4043845.667	3	bandit	3	10	0.6604
4043853.65	3	bandit	3	0	1.1048
4043860.633	3	bandit	3	10	1.2153
4043867.616	3	bandit	3	0	0.6466
4043875.6	3	bandit	3	0	0.7518
4043882.583	3	bandit	3	10	1.1123
4043889.566	3	bandit	3	10	0.6017
4043896.554	3	bandit	3	0	0.6464
4043904.533	3	bandit	3	0	0.6987
4043911.516	3	bandit	3	0	0.9766
4043918.499	3	bandit	3	0	0.5261
4043925.482	3	bandit	3	0	0.7049
4043933.465	3	bandit	2	0	0.6535
4043940.453	3	bandit	1	0	0.647
4043947.432	3	bandit	1	0	0.7002
4043955.415	3	bandit	1	10	0.7126
4043964.399	3	bandit	1	10	0.7156
4043971.382	3	bandit	1	10	0.827
4043984.648	3	bandit	1	0	2.7154
4043993.631	3	bandit	2	0	0.5559
4044001.615	3	bandit	3	0	0.3616
4044008.598	3	bandit	0	0	3.0022
4044017.598	3	bandit	2	0	0.5571
4044024.581	3	bandit	3	10	0.8641
4044031.564	3	bandit	3	10	0.4355
4044040.548	3	bandit	3	10	0.653
4044047.531	3	bandit	3	10	0.42
4044054.514	3	bandit	3	0	0.6462
4044061.497	3	bandit	3	0	0.4126
4044071.48	3	bandit	3	0	0.563
4044082.48	3	bandit	1	0	0.6375
4044089.463	3	bandit	3	10	0.8848
4044097.447	3	bandit	3	10	0.4737
4044105.43	3	bandit	3	10	0.8337
4044112.413	3	bandit	3	10	0.7873
4044120.396	3	bandit	3	0	0.6758
4044127.38	3	bandit	3	0	1.4629
4044134.363	3	bandit	3	10	1.6535
4044141.346	3	bandit	3	10	1.171
4044148.329	3	bandit	3	10	0.8566
4044155.313	3	bandit	3	10	0.9151
4044163.296	3	bandit	3	10	0.798
4044170.279	3	bandit	3	10	0.5866
4044177.262	3	bandit	3	0	0.7959
4044185.262	3	bandit	3	0	0.5845
4044192.245	3	bandit	3	10	0.7882
4044200.245	3	bandit	3	10	0.609
4044207.229	3	bandit	3	10	0.5575
