onset	duration	type	choice	rwdval	RT
4760349.972	3	bandit	2	10	1.4545
4760357.972	3	bandit	2	0	1.4862
4760364.956	3	bandit	2	10	0.7571
4760371.939	3	bandit	2	0	1.7317
4760386.305	3	bandit	1	10	1.6802
4760394.289	3	bandit	1	10	0.7398
4760401.272	3	bandit	1	0	1.7885
4760408.255	3	bandit	1	0	1.073
4760417.255	3	bandit	1	0	0.879
4760424.238	3	bandit	2	0	1.6166
4760431.222	3	bandit	3	0	0.9149
4760438.221	3	bandit	3	0	2.1459
4760447.205	3	bandit	2	0	1.2858
4760454.188	3	bandit	1	10	0.8469
4760466.171	3	bandit	1	10	0.8364
4760473.171	3	bandit	1	0	0.5427
4760482.154	3	bandit	1	0	0.7114
4760490.137	3	bandit	2	0	0.481
4760497.121	3	bandit	1	0	0.8277
4760504.104	3	bandit	3	0	0.7272
4760513.087	3	bandit	3	0	1.8557
4760520.087	3	bandit	2	0	1.2254
4760527.087	3	bandit	1	0	0.2604
4760534.087	3	bandit	3	0	1.6172
4760541.07	3	bandit	1	0	0.3602
4760548.07	3	bandit	1	0	1.5466
4760557.053	3	bandit	2	10	0.4204
4760565.036	3	bandit	2	0	1.4888
4760572.02	3	bandit	2	10	1.0744
4760579.02	3	bandit	2	0	2.1193
4760586.003	3	bandit	2	10	1.5688
4760595.003	3	bandit	2	10	1.6678
4760602.003	3	bandit	2	0	0.8511
4760611.991	3	bandit	2	0	0.7403
4760625.486	3	bandit	2	0	1.7207
4760632.486	3	bandit	1	0	0.7593
4760641.485	3	bandit	3	10	0.4457
4760649.469	3	bandit	3	10	0.8352
4760656.469	3	bandit	3	10	1.3345
4760663.452	3	bandit	3	0	1.4317
4760671.435	3	bandit	3	10	0.4959
4760679.435	3	bandit	3	0	1.3278
4760689.418	3	bandit	3	0	1.1648
4760696.418	3	bandit	3	0	0.954
4760703.418	3	bandit	3	0	0.8958
4760710.401	3	bandit	3	0	0.544
4760718.384	3	bandit	2	0	0.5286
4760725.368	3	bandit	1	10	1.4612
4760732.368	3	bandit	1	10	1.1844
4760740.351	3	bandit	1	0	0.5926
4760747.351	3	bandit	1	0	0.8087
4760755.351	3	bandit	1	0	1.48
4760763.351	3	bandit	1	0	0.392
4760771.334	3	bandit	2	0	0.7714
4760779.317	3	bandit	2	10	1.9909
4760786.317	3	bandit	2	10	0.91
4760793.3	3	bandit	2	10	1.1033
4760800.3	3	bandit	2	10	1.0855
4760809.3	3	bandit	2	10	0.7302
4760816.283	3	bandit	2	10	0.9837
4760824.283	3	bandit	2	10	1.2273
4760832.283	3	bandit	2	0	0.7707
4760839.283	3	bandit	2	10	0.8293
4760846.283	3	bandit	2	10	1.5246
